x,y,z,class,sound_path,GT,SA
2.24511,2.3174405,9.9704075,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_837.0-841.5.wav,,
2.149869,2.1937459,9.859535,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_846.0-850.5.wav,,
1.4392774,1.9576873,9.354858,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_85.5-90.0.wav,,
1.5782816,2.085568,9.251321,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_850.5-855.0.wav,,
1.8958249,2.0408607,9.824004,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_855.0-859.5.wav,,
2.050003,2.1808133,9.718865,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_859.5-864.0.wav,,
2.225616,2.2731342,9.94537,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_864.0-868.5.wav,,
2.1371934,2.2014108,9.839779,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_868.5-873.0.wav,,
1.7465749,2.128515,8.662804,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_873.0-877.5.wav,,
1.9765229,2.1544535,9.14107,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_877.5-882.0.wav,,
2.0703404,2.2144332,9.835691,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_882.0-886.5.wav,,
2.0113115,2.2512777,9.087594,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_886.5-891.0.wav,,
2.2650783,2.3111737,10.046224,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_891.0-895.5.wav,,
2.198975,2.4644327,9.60442,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_895.5-900.0.wav,,
1.0559881,1.6606055,8.626027,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_9.0-13.5.wav,,
1.9135847,2.3459644,8.733493,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_90.0-94.5.wav,,
2.064248,2.288604,9.111207,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_900.0-904.5.wav,,
1.9668934,2.1485143,9.79035,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_904.5-909.0.wav,,
1.5649132,2.1021347,9.2398815,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_909.0-913.5.wav,,
1.4133004,2.0151563,9.258258,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_913.5-918.0.wav,,
1.9064023,2.2235281,8.8714075,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_918.0-922.5.wav,,
1.8794677,2.1995685,8.898651,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_922.5-927.0.wav,,
1.5929347,2.232736,9.444635,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_927.0-931.5.wav,,
2.1771226,2.2814696,9.880354,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_931.5-936.0.wav,,
2.2639797,2.4621997,9.6152525,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_936.0-940.5.wav,,
1.4829032,2.0095124,8.49785,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_94.5-99.0.wav,,
1.9002455,2.078504,9.743593,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_940.5-945.0.wav,,
2.089691,2.198745,9.826458,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_945.0-949.5.wav,,
1.8577453,2.1146114,9.031249,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_949.5-954.0.wav,,
2.0284364,2.1787312,9.839079,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_954.0-958.5.wav,,
1.6419363,1.9384631,8.944454,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_958.5-963.0.wav,,
2.225999,2.2999258,9.928558,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_963.0-967.5.wav,,
2.2136996,2.2595572,9.925265,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_967.5-972.0.wav,,
2.1426144,2.2526195,9.84122,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_972.0-976.5.wav,,
1.4286741,2.0292072,9.252089,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_976.5-981.0.wav,,
1.5696568,2.1121848,9.206647,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_981.0-985.5.wav,,
1.5192995,2.102472,9.216387,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_985.5-990.0.wav,,
1.70898,2.1726017,8.541101,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_99.0-103.5.wav,,
2.2317207,2.3256907,9.9670105,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_990.0-994.5.wav,,
2.0752773,2.2062018,9.858559,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_994.5-999.0.wav,,
2.25169,2.3515542,9.970995,0,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_999.0-1003.5.wav,,
2.2942967,2.5355172,9.603176,0,D:\PhD-data\Mourachan-WetA\20210509T040000+1000_REC_909.0-913.5.wav,,
2.2831144,2.1519547,9.211777,0,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1003.5-1008.0.wav,,
2.303743,2.165608,9.212502,0,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_841.5-846.0.wav,,
8.534482,5.8113856,5.9320126,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_1084.5-1089.0.wav,,
8.351749,5.6351643,5.7218513,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_1156.5-1161.0.wav,,
9.001235,6.003855,6.342148,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_229.5-234.0.wav,,
8.30379,5.4952993,5.536296,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_432.0-436.5.wav,,
8.467735,5.767226,5.8114095,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_436.5-441.0.wav,,
8.36813,5.614628,5.677124,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_585.0-589.5.wav,,
8.310239,5.495623,5.541844,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_774.0-778.5.wav,,
8.286005,5.4525533,5.480186,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_778.5-783.0.wav,,
8.355916,5.613731,5.6807766,1,D:\PhD-data\Mourachan-WetA\20210509T000000+1000_REC_841.5-846.0.wav,,
8.769542,5.9244757,5.847,1,D:\PhD-data\Mourachan-WetA\20210509T020000+1000_REC_1120.5-1125.0.wav,,
8.616859,5.8420157,5.838569,1,D:\PhD-data\Mourachan-WetA\20210509T020000+1000_REC_1138.5-1143.0.wav,,
8.830756,6.147218,6.1425734,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_0-4.5.wav,,
8.453635,5.3743696,5.181391,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1008.0-1012.5.wav,,
8.331681,5.4982457,5.5087934,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1012.5-1017.0.wav,,
9.680443,6.372838,5.2070613,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1017.0-1021.5.wav,,
9.7319765,6.168071,5.278383,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1021.5-1026.0.wav,,
9.653637,6.411537,5.2354517,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1026.0-1030.5.wav,,
9.315051,6.0149355,6.20578,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_103.5-108.0.wav,,
9.269488,5.572007,4.886454,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1030.5-1035.0.wav,,
8.5367985,4.6401424,4.257365,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1035.0-1039.5.wav,,
8.374076,5.2923727,5.053669,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1039.5-1044.0.wav,,
8.377889,5.2918334,5.0552926,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1044.0-1048.5.wav,,
8.394546,5.301544,5.07641,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1048.5-1053.0.wav,,
9.73044,6.1402736,5.298198,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1053.0-1057.5.wav,,
8.838763,6.047012,5.535327,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1057.5-1062.0.wav,,
9.62405,5.9739747,5.20171,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1062.0-1066.5.wav,,
8.759401,5.9956045,5.480098,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1071.0-1075.5.wav,,
9.476058,6.081879,5.424977,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1075.5-1080.0.wav,,
8.7740345,6.0519123,6.1352077,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_108.0-112.5.wav,,
9.565677,5.971308,5.178642,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1080.0-1084.5.wav,,
9.576234,5.926504,5.120542,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1084.5-1089.0.wav,,
8.629537,5.915318,5.4567776,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1089.0-1093.5.wav,,
9.587818,5.962621,5.109837,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1093.5-1098.0.wav,,
9.267542,5.6381755,4.9475307,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1098.0-1102.5.wav,,
9.547551,6.3461246,5.574478,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1102.5-1107.0.wav,,
9.658938,6.3976636,5.2407427,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1107.0-1111.5.wav,,
8.339544,5.5312963,5.568636,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_112.5-117.0.wav,,
8.985519,6.0991325,5.4077525,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1120.5-1125.0.wav,,
9.456636,5.7994804,5.019425,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1125.0-1129.5.wav,,
8.722154,5.991079,5.5075674,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1129.5-1134.0.wav,,
9.787077,6.0906935,5.241952,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1138.5-1143.0.wav,,
9.787064,6.055816,5.2382393,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1143.0-1147.5.wav,,
9.775913,6.0876427,5.230193,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1152.0-1156.5.wav,,
8.552506,4.652595,4.2686157,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1156.5-1161.0.wav,,
9.777852,6.0685043,5.2310443,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1161.0-1165.5.wav,,
8.395817,5.293293,5.057515,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1165.5-1170.0.wav,,
8.915489,6.110367,6.208047,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_117.0-121.5.wav,,
8.338007,5.504968,5.516509,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1170.0-1174.5.wav,,
9.783171,6.073899,5.253708,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1174.5-1179.0.wav,,
8.707576,5.979473,5.5119658,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1179.0-1183.5.wav,,
8.758968,6.023665,5.5249634,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1183.5-1188.0.wav,,
8.767116,6.026751,5.485877,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1188.0-1192.5.wav,,
8.805317,6.0463495,5.502469,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1192.5-1197.0.wav,,
8.78616,6.0379906,5.5049934,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_1197.0-1201.5.wav,,
8.773912,6.0606723,6.103977,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_126.0-130.5.wav,,
8.782037,6.091148,6.1829114,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_130.5-135.0.wav,,
8.871896,6.0439835,6.2329283,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_135.0-139.5.wav,,
8.256676,5.4567513,5.5009775,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_139.5-144.0.wav,,
8.864806,6.074073,6.2509074,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_144.0-148.5.wav,,
8.775035,6.0545316,6.089282,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_148.5-153.0.wav,,
9.377294,5.9226613,6.1331773,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_162.0-166.5.wav,,
9.249657,6.3545322,6.1770477,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_166.5-171.0.wav,,
9.666013,6.3791313,5.1923513,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_171.0-175.5.wav,,
9.330617,6.040524,6.249653,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_175.5-180.0.wav,,
8.927328,6.1988716,6.135692,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_18.0-22.5.wav,,
8.884825,6.112232,6.195533,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_180.0-184.5.wav,,
8.866301,6.068076,6.182048,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_184.5-189.0.wav,,
9.005192,6.0656047,6.233648,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_189.0-193.5.wav,,
8.719842,5.9469113,6.0831113,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_193.5-198.0.wav,,
8.98444,6.044276,6.249339,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_198.0-202.5.wav,,
8.848604,6.0218177,6.222793,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_202.5-207.0.wav,,
9.005387,6.0403953,6.2654943,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_207.0-211.5.wav,,
8.815999,6.0069637,6.219841,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_211.5-216.0.wav,,
9.244638,5.9432907,6.320064,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_216.0-220.5.wav,,
8.93393,6.052855,6.2483582,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_22.5-27.0.wav,,
9.35477,6.01204,6.2262645,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_220.5-225.0.wav,,
9.303277,6.384952,6.109304,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_225.0-229.5.wav,,
9.257661,5.974558,6.2847385,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_229.5-234.0.wav,,
9.341049,6.03442,6.233144,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_234.0-238.5.wav,,
9.360088,6.4420404,6.2185473,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_238.5-243.0.wav,,
9.299247,6.103214,6.203959,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_243.0-247.5.wav,,
9.333294,6.2030277,6.237152,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_247.5-252.0.wav,,
9.347183,6.4142137,6.2057085,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_252.0-256.5.wav,,
9.28473,6.166644,6.063173,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_256.5-261.0.wav,,
8.999062,6.0541143,6.233486,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_261.0-265.5.wav,,
9.345111,6.42004,6.1967406,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_265.5-270.0.wav,,
8.928115,6.0976176,6.1728644,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_27.0-31.5.wav,,
8.542591,5.875284,5.618892,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_270.0-274.5.wav,,
9.322421,6.0427184,6.2601604,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_274.5-279.0.wav,,
9.249429,6.0429387,6.227192,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_279.0-283.5.wav,,
9.43848,6.3951597,5.7349405,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_283.5-288.0.wav,,
9.357036,6.384438,6.090942,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_288.0-292.5.wav,,
9.725286,6.094889,5.358767,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_292.5-297.0.wav,,
9.332981,6.4286356,6.1778154,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_297.0-301.5.wav,,
9.480277,6.3349476,5.6385984,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_301.5-306.0.wav,,
8.980623,6.062624,6.177019,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_306.0-310.5.wav,,
8.973932,6.111448,5.383463,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_31.5-36.0.wav,,
8.894593,6.107549,6.1048083,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_310.5-315.0.wav,,
8.843998,6.0317907,6.0630145,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_315.0-319.5.wav,,
9.178886,6.1091948,6.1368017,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_319.5-324.0.wav,,
9.329438,6.0384145,6.246975,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_324.0-328.5.wav,,
9.267844,6.4689293,6.1555166,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_328.5-333.0.wav,,
9.11594,6.1975694,5.4414735,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_333.0-337.5.wav,,
8.881006,6.092159,6.11481,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_337.5-342.0.wav,,
9.329217,6.033041,6.1934032,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_342.0-346.5.wav,,
9.33295,5.9906783,6.2281857,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_346.5-351.0.wav,,
8.817497,5.99545,6.137467,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_351.0-355.5.wav,,
9.35581,6.0108967,6.2309036,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_355.5-360.0.wav,,
8.902096,6.0484734,6.1976666,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_36.0-40.5.wav,,
9.183424,6.1078,6.201728,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_360.0-364.5.wav,,
9.611592,6.1339397,5.482214,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_364.5-369.0.wav,,
9.507619,6.136004,5.712057,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_369.0-373.5.wav,,
9.189365,6.0979533,6.1952877,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_373.5-378.0.wav,,
9.351885,6.4042807,6.1683855,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_378.0-382.5.wav,,
8.847867,6.0918603,5.7019043,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_382.5-387.0.wav,,
9.668684,6.1022243,5.33171,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_387.0-391.5.wav,,
8.779515,6.0521693,5.7251644,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_391.5-396.0.wav,,
8.913819,6.0850873,5.4458456,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_396.0-400.5.wav,,
8.977362,6.074779,6.1788473,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_4.5-9.0.wav,,
8.925097,6.0627007,6.2041264,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_40.5-45.0.wav,,
9.264142,5.6139727,4.977171,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_400.5-405.0.wav,,
9.292252,6.187125,6.071909,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_405.0-409.5.wav,,
9.323525,6.3032146,6.1110206,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_409.5-414.0.wav,,
8.915603,6.098846,6.1559887,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_414.0-418.5.wav,,
9.321888,6.455451,6.1780624,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_418.5-423.0.wav,,
9.336303,6.437837,6.2179894,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_423.0-427.5.wav,,
9.324431,6.4348187,6.1924753,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_427.5-432.0.wav,,
8.518536,5.44788,5.2206473,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_436.5-441.0.wav,,
9.311409,5.6290593,4.931454,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_441.0-445.5.wav,,
9.503962,6.562294,5.6925106,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_445.5-450.0.wav,,
9.278212,6.37835,6.198386,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_45.0-49.5.wav,,
9.440564,5.800963,5.091664,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_450.0-454.5.wav,,
9.3338585,5.695673,5.0638924,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_454.5-459.0.wav,,
9.372429,5.987653,6.1703615,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_459.0-463.5.wav,,
8.340176,5.487112,5.489246,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_463.5-468.0.wav,,
8.35044,5.3859735,5.318416,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_468.0-472.5.wav,,
8.929044,6.1093454,5.586572,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_472.5-477.0.wav,,
9.235649,5.5770025,4.9232707,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_477.0-481.5.wav,,
9.103569,6.1513615,5.4596887,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_481.5-486.0.wav,,
8.43958,5.3688188,5.184112,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_486.0-490.5.wav,,
9.090516,6.1978908,5.463635,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_490.5-495.0.wav,,
9.114294,6.0872865,5.48086,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_495.0-499.5.wav,,
9.156825,6.3772306,6.1125154,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_499.5-504.0.wav,,
9.242331,6.457112,6.123861,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_504.0-508.5.wav,,
9.243025,6.4578757,6.0833497,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_508.5-513.0.wav,,
8.652436,5.4879227,5.1917,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_513.0-517.5.wav,,
9.266333,6.0018787,6.2047267,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_517.5-522.0.wav,,
8.301891,5.447183,5.459017,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_522.0-526.5.wav,,
9.334073,5.661394,5.0109057,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_526.5-531.0.wav,,
9.659714,6.1608386,5.3892097,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_531.0-535.5.wav,,
8.750111,4.985103,4.5236526,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_535.5-540.0.wav,,
8.509729,5.423211,5.1944323,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_540.0-544.5.wav,,
9.571883,5.9227457,5.096949,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_544.5-549.0.wav,,
8.845606,6.082757,5.7106547,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_549.0-553.5.wav,,
9.257446,5.561746,4.884475,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_553.5-558.0.wav,,
8.350146,5.3893666,5.322924,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_558.0-562.5.wav,,
8.75137,4.9865913,4.5246816,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_562.5-567.0.wav,,
9.491899,6.5445123,5.732553,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_567.0-571.5.wav,,
9.1477785,6.1463447,5.453473,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_571.5-576.0.wav,,
9.526104,6.3573866,5.578668,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_576.0-580.5.wav,,
9.309851,5.6229258,4.929934,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_58.5-63.0.wav,,
9.250961,5.552532,4.885996,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_580.5-585.0.wav,,
9.2624235,6.4095607,5.7706323,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_585.0-589.5.wav,,
8.733605,4.9693255,4.5140796,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_589.5-594.0.wav,,
8.769957,5.0066924,4.5375366,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_594.0-598.5.wav,,
9.37846,6.4037943,5.9953213,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_598.5-603.0.wav,,
9.633023,6.410157,5.3670006,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_603.0-607.5.wav,,
9.506403,6.5095167,5.623903,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_607.5-612.0.wav,,
9.253008,5.6062045,4.9280543,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_612.0-616.5.wav,,
8.738403,4.985336,4.5288577,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_616.5-621.0.wav,,
9.5668125,6.286522,5.5721536,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_621.0-625.5.wav,,
9.509744,5.8706665,5.1219826,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_625.5-630.0.wav,,
9.166989,6.0508876,5.3635454,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_63.0-67.5.wav,,
9.65679,6.4229207,5.283809,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_630.0-634.5.wav,,
9.589961,5.9834175,5.184816,1,D:\PhD-data\Mourachan-WetA\20210509T060000+1000_REC_634.5-639.0.wav,,
